x_km,y_km
13.364,43.305
13.385,43.305
13.405,43.305
13.426,43.305
13.447,43.305
13.468,43.305
13.488,43.304
13.509,43.304
13.53,43.304
14.104,43.3
14.125,43.3
14.146,43.299
14.567,43.296
14.588,43.296
11.628,43.302
11.649,43.302
11.67,43.302
11.69,43.301
11.711,43.301
11.732,43.301
13.329,43.289
13.35,43.289
13.371,43.289
13.392,43.288
13.412,43.288
13.433,43.288
13.454,43.288
13.475,43.288
13.495,43.288
13.516,43.287
13.537,43.287
14.09,43.283
14.111,43.283
14.132,43.283
14.574,43.279
14.595,43.279
11.6,43.285
11.621,43.285
11.642,43.285
11.663,43.285
11.683,43.285
11.704,43.285
11.725,43.284
13.35,43.272
13.371,43.272
13.392,43.272
13.412,43.271
13.433,43.271
13.454,43.271
13.475,43.271
13.495,43.271
13.516,43.271
13.537,43.27
14.062,43.266
14.083,43.266
14.104,43.266
14.125,43.266
14.574,43.263
14.595,43.262
11.573,43.269
11.593,43.269
11.614,43.268
11.635,43.268
11.656,43.268
11.676,43.268
11.697,43.268
11.718,43.268
13.385,43.255
13.405,43.255
13.426,43.255
13.447,43.254
13.468,43.254
13.488,43.254
13.509,43.254
13.53,43.254
13.551,43.254
14.056,43.25
14.076,43.25
14.097,43.249
14.118,43.249
14.581,43.246
11.545,43.252
11.566,43.252
11.586,43.252
11.607,43.252
11.628,43.252
11.649,43.251
11.669,43.251
13.392,43.238
13.412,43.238
13.433,43.238
13.454,43.238
13.475,43.237
13.495,43.237
13.516,43.237
13.537,43.237
13.558,43.237
14.049,43.233
14.069,43.233
14.09,43.233
14.111,43.233
14.574,43.229
14.595,43.229
11.531,43.235
11.552,43.235
11.573,43.235
11.593,43.235
11.614,43.235
11.635,43.235
13.426,43.221
13.447,43.221
13.468,43.221
13.488,43.22
13.509,43.22
13.53,43.22
13.551,43.22
13.571,43.22
14.049,43.216
14.069,43.216
14.09,43.216
14.111,43.216
14.581,43.212
15.252,43.207
11.503,43.219
11.524,43.219
11.545,43.219
11.566,43.218
11.586,43.218
11.607,43.218
13.433,43.204
13.454,43.204
13.475,43.204
13.495,43.204
13.516,43.203
13.537,43.203
13.558,43.203
13.578,43.203
13.599,43.203
14.055,43.199
14.076,43.199
14.097,43.199
14.574,43.195
14.595,43.195
15.224,43.19
15.245,43.19
15.266,43.19
15.287,43.19
15.307,43.19
11.496,43.202
11.517,43.202
11.538,43.202
11.559,43.202
11.579,43.202
13.433,43.187
13.454,43.187
13.474,43.187
13.495,43.187
13.516,43.187
13.537,43.187
13.557,43.186
13.578,43.186
13.599,43.186
14.042,43.183
14.062,43.183
14.083,43.182
14.104,43.182
14.588,43.179
15.183,43.174
15.204,43.174
15.224,43.174
15.245,43.173
15.266,43.173
15.287,43.173
15.307,43.173
15.328,43.173
15.349,43.173
11.49,43.185
11.51,43.185
11.531,43.185
11.552,43.185
11.573,43.185
13.454,43.17
13.474,43.17
13.495,43.17
13.516,43.17
13.537,43.17
13.557,43.17
13.578,43.169
13.599,43.169
14.042,43.166
14.062,43.166
14.083,43.166
14.581,43.162
14.602,43.162
15.169,43.157
15.19,43.157
15.21,43.157
15.231,43.157
15.293,43.156
15.314,43.156
15.335,43.156
15.356,43.156
15.376,43.156
11.49,43.169
11.51,43.168
11.531,43.168
11.552,43.168
11.573,43.168
13.481,43.153
13.502,43.153
13.523,43.153
13.544,43.153
13.564,43.153
13.585,43.153
13.606,43.152
14.035,43.149
14.055,43.149
14.076,43.149
14.588,43.145
14.609,43.145
15.155,43.141
15.176,43.14
15.197,43.14
15.363,43.139
15.383,43.139
15.404,43.139
11.483,43.152
11.503,43.152
11.524,43.152
11.545,43.151
13.502,43.136
13.523,43.136
13.544,43.136
13.564,43.136
13.585,43.136
13.606,43.136
14.035,43.132
14.055,43.132
14.076,43.132
15.141,43.124
15.383,43.122
15.404,43.122
15.425,43.122
11.462,43.135
11.483,43.135
11.503,43.135
13.523,43.119
13.544,43.119
13.564,43.119
13.585,43.119
13.606,43.119
13.627,43.119
14.028,43.116
14.048,43.115
14.069,43.115
15.107,43.107
15.411,43.105
15.432,43.105
15.452,43.105
11.448,43.119
11.469,43.118
11.489,43.118
13.537,43.103
13.557,43.102
13.578,43.102
13.599,43.102
13.62,43.102
13.64,43.102
13.661,43.102
14.042,43.099
14.062,43.099
14.671,43.094
14.692,43.094
15.079,43.091
15.1,43.091
15.418,43.088
15.439,43.088
15.459,43.088
15.48,43.088
11.434,43.102
11.455,43.102
11.476,43.102
13.55,43.086
13.571,43.086
13.592,43.085
13.613,43.085
13.633,43.085
13.654,43.085
13.675,43.085
14.028,43.082
14.048,43.082
14.705,43.077
14.726,43.077
14.747,43.077
14.768,43.076
15.072,43.074
15.093,43.074
15.425,43.071
15.445,43.071
15.466,43.071
15.487,43.071
15.508,43.071
11.441,43.085
11.462,43.085
13.564,43.069
13.585,43.069
13.606,43.068
13.627,43.068
13.647,43.068
13.668,43.068
13.689,43.068
13.709,43.068
14.028,43.065
14.705,43.06
14.726,43.06
14.747,43.06
14.768,43.06
14.788,43.059
15.058,43.057
15.079,43.057
15.425,43.055
15.445,43.054
15.466,43.054
15.487,43.054
15.508,43.054
11.427,43.068
11.448,43.068
11.469,43.068
13.592,43.052
13.613,43.052
13.633,43.051
13.654,43.051
13.675,43.051
13.696,43.051
13.716,43.051
14.007,43.049
14.028,43.048
14.726,43.043
14.747,43.043
14.768,43.043
14.788,43.043
14.809,43.042
14.83,43.042
15.037,43.041
15.058,43.041
15.432,43.038
15.452,43.038
15.473,43.037
15.494,43.037
15.515,43.037
15.535,43.037
11.42,43.052
11.441,43.051
13.62,43.035
13.64,43.035
13.661,43.034
13.682,43.034
13.703,43.034
13.723,43.034
14.007,43.032
15.425,43.021
15.445,43.021
15.466,43.021
15.487,43.021
15.508,43.02
15.528,43.02
15.549,43.02
11.413,43.035
11.434,43.035
13.772,43.017
13.792,43.017
13.958,43.015
13.979,43.015
15.432,43.004
15.452,43.004
15.473,43.004
15.494,43.004
15.515,43.004
15.535,43.003
15.556,43.003
11.392,43.018
11.413,43.018
13.765,43.0
13.785,43.0
13.806,43.0
13.827,43.0
13.848,42.999
13.889,42.999
13.91,42.999
13.931,42.999
13.951,42.999
13.972,42.999
15.432,42.987
15.452,42.987
15.473,42.987
15.494,42.987
15.515,42.987
15.535,42.987
15.556,42.986
15.577,42.986
15.598,42.986
11.392,43.001
11.413,43.001
13.792,42.983
13.813,42.983
13.834,42.983
13.855,42.983
13.875,42.982
13.896,42.982
13.917,42.982
13.938,42.982
13.958,42.982
15.452,42.97
15.473,42.97
15.494,42.97
15.515,42.97
15.535,42.97
15.556,42.97
15.577,42.969
15.598,42.969
15.618,42.969
11.379,42.985
11.399,42.985
13.806,42.966
13.827,42.966
13.848,42.966
13.868,42.966
13.889,42.966
13.91,42.965
13.931,42.965
15.445,42.954
15.466,42.954
15.487,42.953
15.508,42.953
15.528,42.953
15.549,42.953
15.57,42.953
15.591,42.953
15.611,42.952
15.632,42.952
11.365,42.968
11.386,42.968
13.834,42.949
13.855,42.949
13.875,42.949
13.896,42.949
15.452,42.937
15.473,42.937
15.494,42.936
15.514,42.936
15.535,42.936
15.556,42.936
15.577,42.936
15.597,42.936
15.618,42.936
15.639,42.935
11.351,42.951
11.372,42.951
15.438,42.92
15.459,42.92
15.48,42.92
15.501,42.92
15.521,42.919
15.542,42.919
15.563,42.919
15.584,42.919
15.604,42.919
15.625,42.919
15.646,42.919
10.977,42.937
10.998,42.937
11.019,42.937
11.04,42.937
11.06,42.937
11.081,42.937
11.102,42.937
11.123,42.936
11.233,42.936
11.254,42.935
11.275,42.935
11.309,42.935
11.33,42.935
11.351,42.935
11.372,42.934
15.452,42.903
15.473,42.903
15.494,42.903
15.514,42.903
15.535,42.903
15.556,42.902
15.577,42.902
15.597,42.902
15.618,42.902
15.639,42.902
15.66,42.902
10.957,42.921
10.977,42.921
10.998,42.921
11.019,42.92
11.04,42.92
11.06,42.92
11.081,42.92
11.102,42.92
11.123,42.92
11.143,42.919
11.219,42.919
11.24,42.919
11.261,42.919
11.282,42.918
11.302,42.918
11.323,42.918
11.344,42.918
11.365,42.918
15.452,42.886
15.473,42.886
15.494,42.886
15.514,42.886
15.535,42.886
15.556,42.886
15.577,42.885
15.597,42.885
15.618,42.885
15.639,42.885
15.66,42.885
15.68,42.885
10.957,42.904
10.977,42.904
10.998,42.904
11.019,42.904
11.04,42.903
11.06,42.903
11.081,42.903
11.102,42.903
11.123,42.903
11.143,42.903
11.164,42.902
11.185,42.902
11.206,42.902
11.226,42.902
11.247,42.902
11.268,42.902
11.289,42.902
11.309,42.901
11.33,42.901
11.351,42.901
11.6,42.899
11.621,42.899
12.603,42.891
15.466,42.87
15.487,42.869
15.507,42.869
15.528,42.869
15.549,42.869
15.57,42.869
15.59,42.869
15.611,42.868
15.632,42.868
15.653,42.868
15.673,42.868
15.694,42.868
10.957,42.887
10.977,42.887
10.998,42.887
11.019,42.887
11.04,42.887
11.06,42.886
11.081,42.886
11.102,42.886
11.123,42.886
11.143,42.886
11.164,42.886
11.185,42.886
11.206,42.885
11.226,42.885
11.247,42.885
11.268,42.885
11.289,42.885
11.309,42.885
15.452,42.853
15.473,42.853
15.494,42.853
15.514,42.852
15.535,42.852
15.556,42.852
15.577,42.852
15.597,42.852
15.618,42.852
15.639,42.851
15.66,42.851
15.68,42.851
15.701,42.851
10.957,42.87
10.977,42.87
10.998,42.87
11.019,42.87
11.04,42.87
11.06,42.87
11.081,42.87
11.102,42.869
11.123,42.869
11.143,42.869
11.164,42.869
11.185,42.869
11.206,42.869
11.226,42.868
11.247,42.868
15.473,42.836
15.494,42.836
15.514,42.836
15.535,42.835
15.556,42.835
15.577,42.835
15.597,42.835
15.618,42.835
15.639,42.835
15.66,42.834
15.68,42.834
15.701,42.834
10.957,42.854
10.977,42.854
10.998,42.853
11.019,42.853
11.04,42.853
11.06,42.853
11.081,42.853
11.102,42.853
11.123,42.852
11.143,42.852
11.164,42.852
11.185,42.852
11.206,42.852
15.459,42.819
15.48,42.819
15.5,42.819
15.521,42.819
15.542,42.819
15.563,42.818
15.583,42.818
15.604,42.818
15.625,42.818
15.646,42.818
15.666,42.818
15.687,42.817
15.708,42.817
15.729,42.817
10.977,42.837
10.998,42.837
11.019,42.836
11.04,42.836
11.06,42.836
11.081,42.836
11.102,42.836
11.123,42.836
11.143,42.835
11.164,42.835
11.185,42.835
15.466,42.802
15.487,42.802
15.507,42.802
15.528,42.802
15.549,42.802
15.57,42.802
15.59,42.801
15.611,42.801
15.632,42.801
15.653,42.801
15.673,42.801
15.694,42.801
15.715,42.8
15.736,42.8
10.97,42.82
10.991,42.82
11.012,42.82
11.033,42.82
11.053,42.819
11.074,42.819
11.095,42.819
11.116,42.819
11.136,42.819
11.157,42.819
15.459,42.786
15.48,42.785
15.5,42.785
15.521,42.785
15.542,42.785
15.563,42.785
15.583,42.785
15.604,42.785
15.625,42.784
15.646,42.784
15.666,42.784
15.687,42.784
15.708,42.784
15.729,42.784
15.749,42.783
10.991,42.803
11.012,42.803
11.033,42.803
11.053,42.803
11.074,42.802
11.095,42.802
11.116,42.802
11.136,42.802
11.157,42.802
15.473,42.769
15.494,42.769
15.514,42.768
15.535,42.768
15.556,42.768
15.577,42.768
15.597,42.768
15.618,42.768
15.639,42.767
15.659,42.767
15.68,42.767
15.701,42.767
15.722,42.767
15.742,42.767
10.977,42.786
10.998,42.786
11.019,42.786
11.039,42.786
11.06,42.786
11.081,42.786
11.102,42.785
11.122,42.785
15.466,42.752
15.487,42.752
15.507,42.752
15.528,42.752
15.549,42.751
15.57,42.751
15.59,42.751
15.611,42.751
15.632,42.751
15.653,42.751
15.673,42.75
15.694,42.75
15.715,42.75
15.736,42.75
15.756,42.75
10.95,42.77
10.97,42.77
10.991,42.769
11.012,42.769
11.033,42.769
11.053,42.769
11.074,42.769
11.095,42.769
15.487,42.735
15.507,42.735
15.528,42.735
15.549,42.735
15.57,42.734
15.59,42.734
15.611,42.734
15.632,42.734
15.653,42.734
15.673,42.734
15.694,42.733
15.715,42.733
15.736,42.733
15.756,42.733
15.777,42.733
15.798,42.733
10.901,42.753
10.922,42.753
10.943,42.753
10.963,42.753
10.984,42.753
11.005,42.753
11.026,42.752
11.046,42.752
11.067,42.752
11.295,42.75
15.48,42.718
15.5,42.718
15.521,42.718
15.542,42.718
15.563,42.718
15.583,42.718
15.604,42.717
15.625,42.717
15.646,42.717
15.666,42.717
15.687,42.717
15.708,42.717
15.729,42.716
15.749,42.716
15.77,42.716
15.791,42.716
15.812,42.716
10.853,42.737
10.873,42.737
10.894,42.737
10.915,42.736
10.936,42.736
10.956,42.736
10.977,42.736
10.998,42.736
11.019,42.736
11.039,42.736
11.06,42.735
15.473,42.702
15.493,42.701
15.514,42.701
15.535,42.701
15.556,42.701
15.576,42.701
15.597,42.701
15.618,42.7
15.639,42.7
15.659,42.7
15.68,42.7
15.701,42.7
15.722,42.7
15.742,42.7
15.763,42.699
15.784,42.699
15.805,42.699
15.825,42.699
10.839,42.72
10.86,42.72
10.88,42.72
10.901,42.72
10.922,42.72
10.943,42.719
10.963,42.719
10.984,42.719
11.005,42.719
11.026,42.719
11.046,42.719
15.486,42.685
15.507,42.685
15.528,42.684
15.549,42.684
15.569,42.684
15.59,42.684
15.611,42.684
15.632,42.684
15.652,42.683
15.673,42.683
15.694,42.683
15.715,42.683
15.735,42.683
15.756,42.683
15.777,42.682
15.798,42.682
15.818,42.682
15.839,42.682
10.818,42.704
10.839,42.703
10.86,42.703
10.88,42.703
10.901,42.703
10.922,42.703
10.943,42.703
10.963,42.703
10.984,42.702
11.005,42.702
11.026,42.702
11.046,42.702
15.5,42.668
15.521,42.668
15.542,42.667
15.563,42.667
15.583,42.667
15.604,42.667
15.625,42.667
15.646,42.667
15.666,42.667
15.687,42.666
15.708,42.666
15.729,42.666
15.749,42.666
15.77,42.666
15.791,42.666
15.812,42.665
15.832,42.665
15.853,42.665
10.797,42.687
10.818,42.687
10.839,42.687
10.86,42.687
10.88,42.686
10.901,42.686
10.922,42.686
10.942,42.686
10.963,42.686
10.984,42.686
11.005,42.685
11.025,42.685
15.493,42.651
15.514,42.651
15.535,42.651
15.556,42.651
15.576,42.65
15.597,42.65
15.618,42.65
15.639,42.65
15.659,42.65
15.68,42.65
15.701,42.649
15.722,42.649
15.742,42.649
15.763,42.649
15.784,42.649
15.805,42.649
15.825,42.649
15.846,42.648
15.867,42.648
10.77,42.67
10.79,42.67
10.811,42.67
10.832,42.67
10.853,42.67
10.873,42.67
10.894,42.669
10.915,42.669
10.936,42.669
10.956,42.669
10.977,42.669
10.998,42.669
11.019,42.669
11.039,42.668
15.514,42.634
15.535,42.634
15.556,42.634
15.576,42.634
15.597,42.633
15.618,42.633
15.639,42.633
15.659,42.633
15.68,42.633
15.701,42.633
15.722,42.633
15.742,42.632
15.763,42.632
15.784,42.632
15.805,42.632
15.825,42.632
15.846,42.632
15.867,42.631
10.742,42.654
10.763,42.654
10.783,42.654
10.804,42.653
10.825,42.653
10.846,42.653
10.866,42.653
10.887,42.653
10.908,42.653
10.929,42.652
10.949,42.652
10.97,42.652
10.991,42.652
11.012,42.652
11.032,42.652
15.521,42.617
15.542,42.617
15.562,42.617
15.583,42.617
15.604,42.617
15.625,42.616
15.645,42.616
15.666,42.616
15.687,42.616
15.708,42.616
15.728,42.616
15.749,42.616
15.77,42.615
15.791,42.615
15.811,42.615
15.832,42.615
15.853,42.615
15.874,42.615
15.894,42.614
10.742,42.637
10.763,42.637
10.783,42.637
10.804,42.637
10.825,42.636
10.846,42.636
10.866,42.636
10.887,42.636
10.908,42.636
10.929,42.636
10.949,42.635
10.97,42.635
10.991,42.635
11.012,42.635
11.032,42.635
15.528,42.6
15.549,42.6
15.569,42.6
15.59,42.6
15.611,42.6
15.632,42.6
15.652,42.599
15.673,42.599
15.694,42.599
15.715,42.599
15.735,42.599
15.756,42.599
15.777,42.599
15.798,42.598
15.818,42.598
15.839,42.598
15.86,42.598
15.881,42.598
15.901,42.598
10.728,42.62
10.749,42.62
10.77,42.62
10.79,42.62
10.811,42.62
10.832,42.62
10.852,42.619
10.873,42.619
10.894,42.619
10.915,42.619
10.935,42.619
10.956,42.619
10.977,42.618
10.998,42.618
11.018,42.618
11.039,42.618
11.129,42.617
15.542,42.584
15.562,42.583
15.583,42.583
15.604,42.583
15.625,42.583
15.645,42.583
15.666,42.583
15.687,42.582
15.708,42.582
15.728,42.582
15.749,42.582
15.77,42.582
15.791,42.582
15.811,42.581
15.832,42.581
15.853,42.581
15.874,42.581
15.894,42.581
15.915,42.581
10.735,42.604
10.756,42.603
10.776,42.603
10.797,42.603
10.818,42.603
10.839,42.603
10.859,42.603
10.88,42.602
10.901,42.602
10.922,42.602
10.942,42.602
10.963,42.602
10.984,42.602
11.005,42.601
11.025,42.601
11.046,42.601
11.115,42.601
15.535,42.567
15.555,42.567
15.576,42.566
15.597,42.566
15.618,42.566
15.638,42.566
15.659,42.566
15.68,42.566
15.701,42.566
15.721,42.565
15.742,42.565
15.763,42.565
15.784,42.565
15.804,42.565
15.825,42.565
15.846,42.564
15.867,42.564
15.887,42.564
15.908,42.564
10.714,42.587
10.735,42.587
10.756,42.587
10.776,42.586
10.797,42.586
10.818,42.586
10.839,42.586
10.859,42.586
10.88,42.586
10.901,42.585
10.922,42.585
10.942,42.585
10.963,42.585
10.984,42.585
11.005,42.585
11.025,42.585
11.046,42.584
15.562,42.55
15.583,42.55
15.604,42.549
15.625,42.549
15.645,42.549
15.666,42.549
15.687,42.549
15.708,42.549
15.728,42.549
15.749,42.548
15.77,42.548
15.791,42.548
15.811,42.548
15.832,42.548
15.853,42.548
15.874,42.547
15.894,42.547
15.915,42.547
10.714,42.57
10.735,42.57
10.756,42.57
10.776,42.57
10.797,42.569
10.818,42.569
10.839,42.569
10.859,42.569
10.88,42.569
10.901,42.569
10.922,42.569
10.942,42.568
10.963,42.568
10.984,42.568
11.005,42.568
11.025,42.568
11.046,42.568
15.555,42.533
15.576,42.533
15.597,42.533
15.618,42.533
15.638,42.532
15.659,42.532
15.68,42.532
15.701,42.532
15.721,42.532
15.742,42.532
15.763,42.531
15.784,42.531
15.804,42.531
15.825,42.531
15.846,42.531
15.867,42.531
15.887,42.531
15.908,42.53
15.929,42.53
10.707,42.553
10.728,42.553
10.749,42.553
10.769,42.553
10.79,42.553
10.811,42.553
10.832,42.552
10.852,42.552
10.873,42.552
10.894,42.552
10.915,42.552
10.935,42.552
10.956,42.551
10.977,42.551
10.998,42.551
11.018,42.551
11.039,42.551
11.06,42.551
15.583,42.516
15.604,42.516
15.625,42.516
15.645,42.516
15.666,42.515
15.687,42.515
15.708,42.515
15.728,42.515
15.749,42.515
15.77,42.515
15.791,42.514
15.811,42.514
15.832,42.514
15.853,42.514
15.874,42.514
15.894,42.514
15.915,42.514
15.936,42.513
10.7,42.537
10.721,42.536
10.742,42.536
10.762,42.536
10.783,42.536
10.804,42.536
10.825,42.536
10.845,42.536
10.866,42.535
10.887,42.535
10.908,42.535
10.928,42.535
10.949,42.535
10.97,42.535
10.991,42.534
11.011,42.534
11.032,42.534
15.583,42.499
15.604,42.499
15.625,42.499
15.645,42.499
15.666,42.499
15.687,42.498
15.708,42.498
15.728,42.498
15.749,42.498
15.77,42.498
15.791,42.498
15.811,42.498
15.832,42.497
15.853,42.497
15.874,42.497
15.894,42.497
15.915,42.497
15.936,42.497
10.7,42.52
10.721,42.52
10.742,42.52
10.762,42.519
10.783,42.519
10.804,42.519
10.825,42.519
10.845,42.519
10.866,42.519
10.887,42.518
10.908,42.518
10.928,42.518
10.949,42.518
10.97,42.518
10.991,42.518
11.011,42.517
11.032,42.517
15.611,42.482
15.631,42.482
15.652,42.482
15.673,42.482
15.694,42.482
15.714,42.481
15.735,42.481
15.756,42.481
15.777,42.481
15.797,42.481
15.818,42.481
15.839,42.481
15.86,42.48
15.88,42.48
15.901,42.48
15.922,42.48
15.943,42.48
10.7,42.503
10.721,42.503
10.742,42.503
10.762,42.503
10.783,42.502
10.804,42.502
10.825,42.502
10.845,42.502
10.866,42.502
10.887,42.502
10.908,42.501
10.928,42.501
10.949,42.501
10.97,42.501
10.991,42.501
11.011,42.501
15.645,42.465
15.666,42.465
15.687,42.465
15.708,42.465
15.728,42.465
15.749,42.464
15.77,42.464
15.791,42.464
15.811,42.464
15.832,42.464
15.853,42.464
15.874,42.463
15.894,42.463
15.915,42.463
15.936,42.463
15.956,42.463
10.7,42.486
10.721,42.486
10.742,42.486
10.762,42.486
10.783,42.486
10.804,42.485
10.825,42.485
10.845,42.485
10.866,42.485
10.887,42.485
10.908,42.485
10.928,42.485
10.949,42.484
10.97,42.484
10.991,42.484
15.638,42.448
15.659,42.448
15.68,42.448
15.701,42.448
15.721,42.448
15.742,42.448
15.763,42.448
15.784,42.447
15.804,42.447
15.825,42.447
15.846,42.447
15.867,42.447
15.887,42.447
15.908,42.446
15.929,42.446
15.95,42.446
15.97,42.446
10.707,42.469
10.728,42.469
10.749,42.469
10.769,42.469
10.79,42.469
10.811,42.469
10.832,42.468
10.852,42.468
10.873,42.468
10.894,42.468
10.915,42.468
10.935,42.468
10.956,42.468
10.977,42.467
15.659,42.432
15.68,42.431
15.701,42.431
15.721,42.431
15.742,42.431
15.763,42.431
15.784,42.431
15.804,42.43
15.825,42.43
15.846,42.43
15.867,42.43
15.887,42.43
15.908,42.43
15.929,42.429
15.95,42.429
15.97,42.429
10.707,42.453
10.728,42.452
10.749,42.452
10.769,42.452
10.79,42.452
10.811,42.452
10.832,42.452
10.852,42.452
10.873,42.451
10.894,42.451
10.915,42.451
10.935,42.451
10.956,42.451
10.977,42.451
15.68,42.415
15.701,42.414
15.721,42.414
15.742,42.414
15.763,42.414
15.784,42.414
15.804,42.414
15.825,42.413
15.846,42.413
15.867,42.413
15.887,42.413
15.908,42.413
15.929,42.413
15.95,42.413
15.97,42.412
10.693,42.436
10.714,42.436
10.735,42.436
10.755,42.435
10.776,42.435
10.797,42.435
10.818,42.435
10.838,42.435
10.859,42.435
10.88,42.435
10.901,42.434
10.921,42.434
10.942,42.434
10.963,42.434
10.984,42.434
15.701,42.398
15.721,42.397
15.742,42.397
15.763,42.397
15.784,42.397
15.804,42.397
15.825,42.397
15.846,42.397
15.867,42.396
15.887,42.396
15.908,42.396
15.929,42.396
15.949,42.396
15.97,42.396
10.693,42.419
10.714,42.419
10.735,42.419
10.755,42.419
10.776,42.419
10.797,42.418
10.818,42.418
10.838,42.418
10.859,42.418
10.88,42.418
10.901,42.418
10.921,42.417
10.942,42.417
10.963,42.417
15.721,42.381
15.742,42.381
15.763,42.38
15.783,42.38
15.804,42.38
15.825,42.38
15.846,42.38
15.866,42.38
15.887,42.379
15.908,42.379
15.929,42.379
15.949,42.379
15.97,42.379
10.686,42.402
10.707,42.402
10.728,42.402
10.748,42.402
10.769,42.402
10.79,42.402
10.811,42.401
10.831,42.401
10.852,42.401
10.873,42.401
10.894,42.401
10.914,42.401
10.935,42.401
10.956,42.4
15.79,42.363
15.811,42.363
15.832,42.363
15.853,42.363
15.873,42.363
15.894,42.363
15.915,42.362
15.936,42.362
15.956,42.362
15.977,42.362
15.998,42.362
10.7,42.386
10.721,42.385
10.742,42.385
10.762,42.385
10.783,42.385
10.804,42.385
10.825,42.385
10.845,42.384
10.866,42.384
10.887,42.384
10.908,42.384
10.928,42.384
10.949,42.384
15.811,42.346
15.832,42.346
15.853,42.346
15.873,42.346
15.894,42.346
15.915,42.346
15.936,42.345
15.956,42.345
15.977,42.345
15.998,42.345
10.686,42.369
10.707,42.369
10.728,42.369
10.748,42.368
10.769,42.368
10.79,42.368
10.811,42.368
10.831,42.368
10.852,42.368
10.873,42.367
10.894,42.367
10.914,42.367
10.935,42.367
10.956,42.367
15.825,42.33
15.846,42.329
15.866,42.329
15.887,42.329
15.908,42.329
15.929,42.329
15.949,42.329
15.97,42.328
15.991,42.328
16.012,42.328
10.679,42.352
10.7,42.352
10.721,42.352
10.741,42.352
10.762,42.351
10.783,42.351
10.804,42.351
10.824,42.351
10.845,42.351
10.866,42.351
10.887,42.351
10.907,42.35
10.928,42.35
10.949,42.35
