x_km,y_km,logK_mean,logK_sd,n_mean,n_sd,h_mean
0.41472882205513,29.9132374404763,4.15863402366638,0.0551677930719695,0.256655352413654,0.00402977446692634,34.2455768203735
0.41472882205513,29.9649904464287,4.17402336120605,0.0685571366254185,0.25804389744997,0.00507587466290331,34.0844318389893
0.41472882205513,30.0167434523811,4.17557783126831,0.0655011535765092,0.258174238204956,0.00483922351357367,33.981029548645
0.41472882205513,30.0684964583335,4.19567852020264,0.0600170647144997,0.259399194121361,0.00469251435834614,34.0742509841919
0.41472882205513,30.1202494642859,4.18259392738342,0.0606605823163383,0.258496672511101,0.00453633551002033,33.4546647644043
0.41472882205513,30.1720024702382,4.18765211105347,0.0679529694664199,0.258760542273521,0.00472089369191686,33.6555799484253
0.41472882205513,30.2237554761906,4.18814799308777,0.0785911774352753,0.258919844925404,0.00603324255571864,33.6117118835449
0.41472882205513,30.275508482143,4.19722005844116,0.0667507356930404,0.259753848314285,0.00494585960190526,34.0815599060059
0.41472882205513,30.3272614880954,4.19953281402588,0.0653050735586873,0.259861845374107,0.00490365043606726,34.0277104949951
0.41472882205513,30.3790144940478,4.20474443435669,0.0575583167288053,0.26000427544117,0.0045124028044723,34.0856567764282
0.41472882205513,30.4307675000002,4.20078951835632,0.0578883125886354,0.25975508928299,0.00433634319941983,33.7017390060425
0.41472882205513,30.4825205059525,4.20726996421814,0.0623324149611127,0.260210731625557,0.00476299760559809,34.1157613372803
0.41472882205513,30.5342735119049,4.2062122631073,0.0658964228583975,0.259936569929123,0.00486202282844646,33.6928743743896
0.41472882205513,30.5860265178573,4.21426719665527,0.0692254719402768,0.260731241106987,0.00527163540198494,34.2236751937866
0.41472882205513,30.6377795238097,4.21683990478516,0.0667280905419237,0.260679913163185,0.00504290644314412,33.5085272216797
0.41472882205513,30.6895325297621,4.22490640640259,0.0602057584801559,0.261444689631462,0.00458525358810535,34.044006652832
0.41472882205513,30.7412855357144,4.24591976165771,0.061333977804081,0.262911720871925,0.00460244205336607,34.313009147644
0.41472882205513,30.7930385416668,4.23827879905701,0.0727667153423508,0.262660849094391,0.00589651687556358,34.0932239151001
0.41472882205513,30.8447915476192,4.24481531143188,0.0674293895949488,0.262780789732933,0.00524611126395486,34.1949532699585
0.41472882205513,30.8965445535716,4.26133430480957,0.0695801642626188,0.264193138480186,0.00545711947613711,34.1378219985962
0.41472882205513,30.948297559524,4.25563977241516,0.0630730159997555,0.263714086413384,0.00481555690381057,34.0042162704468
0.41472882205513,31.0000505654763,4.25919397354126,0.0628513454598212,0.263945894241333,0.00502050827971085,33.7989526748657
0.41472882205513,31.0518035714287,4.28266359329224,0.0761217980103588,0.265816157460213,0.00597410214916051,33.4894892883301
0.466569924812022,29.9132374404763,4.17512311935425,0.0645135558103913,0.258204155564308,0.0047607578142754,33.7962701034546
0.466569924812022,29.9649904464287,4.17480946540832,0.0689672498502756,0.258059984743595,0.00531192263068708,34.205146484375
0.466569924812022,30.0167434523811,4.16997769355774,0.064263131585386,0.257575446367264,0.00497661298366612,33.9146171951294
0.466569924812022,30.0684964583335,4.18672071456909,0.0648102115328268,0.258695511817932,0.00482274386729615,33.8689809799194
0.466569924812022,30.1202494642859,4.18130882263184,0.0560108830302581,0.258436971306801,0.00432993402115252,33.8939583587646
0.466569924812022,30.1720024702382,4.18774654388428,0.0552619556074757,0.258563060760498,0.00379241570184212,34.1461248397827
0.466569924812022,30.2237554761906,4.18702802658081,0.0656425974570723,0.258894023001194,0.00493644009568943,33.9617343521118
0.466569924812022,30.275508482143,4.19142000198364,0.070969697400796,0.259139161407948,0.00534784138207866,33.7940663146973
0.466569924812022,30.3272614880954,4.19341736793518,0.0662124157657462,0.259241582155228,0.00517120691883949,34.124077796936
0.466569924812022,30.3790144940478,4.19482925891876,0.0737960202799761,0.259246090054512,0.00567220586991025,33.7435319519043
0.466569924812022,30.4307675000002,4.18487379074097,0.0647375141044996,0.258553484082222,0.00502885943509133,33.7523122787476
